	x	y	T	K	G_plusfac	yhat	G	G_fit	K	H	cp
555	40	24	305	7.491624257127998e+85	-172.73514774357662	-172.86946832470798	-197.59919795414103	-197.7335185352724	7.491624257127998e+85	365.4025137923515	36.08853566456233
556	40	25	305	9.249258829712423e+86	-175.97479863101978	-175.8290983113484	-200.39256173895578	-200.2468614192844	9.249258829712423e+86	361.3281964860208	35.87587402634018
557	40	26	305	1.029380212335577e+88	-179.27259503888797	-178.7887282979888	-203.1403118099047	-202.6564450690055	1.029380212335577e+88	357.25387917969005	35.663212388118026
558	40	27	305	1.0296534020902904e+89	-182.5256119077094	-181.74835828462923	-205.73654914233703	-204.95929551925687	1.0296534020902904e+89	353.1795618733594	35.450550749895875
559	40	28	305	9.222047428213557e+89	-184.33799066414016	-184.70798827126964	-206.78167274605414	-207.15167035318362	9.222047428213557e+89	349.10524456702865	35.237889111673724
560	40	29	305	7.361419567498806e+90	-187.70476307092704	-187.66761825791008	-209.26605597264253	-209.22891115962557	7.361419567498806e+90	345.0309272606979	35.02522747345157
561	40	30	305	5.2069567860537135e+91	-192.1636053027691	-190.6272482445505	-212.7215960956208	-211.1852390374022	5.2069567860537135e+91	340.9566099543672	34.81256583522942
562	40	31	305	3.2402106952864133e+92	-195.33976339795214	-193.5868782311909	-214.76635207931275	-213.0134669125515	3.2402106952864133e+92	336.8822926480365	34.59990419700728
563	40	32	305	1.7579914315626153e+93	-198.53956360391675	-196.5465082178313	-216.69764095981387	-214.70458557372842	1.7579914315626153e+93	332.8079753417058	34.387242558785125
564	40	33	305	8.221362027647174e+93	-201.6994051115311	-199.50613820447174	-218.44041644764155	-216.2471495405822	8.221362027647174e+93	328.73365803537513	34.174580920562974
565	40	34	305	3.2652306722130024e+94	-204.54437309521933	-202.46576819111215	-219.70493405576894	-217.62632915166176	3.2652306722130024e+94	324.6593407290444	33.96191928234082
566	40	35	305	1.0798117405180452e+95	-208.35429407055324	-205.42539817775256	-221.7512664388415	-218.82237054604082	1.0798117405180452e+95	320.5850234227137	33.74925764411867
567	40	36	305	2.893120485054833e+95	-211.10004059426964	-208.385028164393	-222.52293193653588	-219.80791950665923	2.893120485054833e+95	316.51070611638295	33.53659600589652
568	41	18	305	8.188854615231906e+79	-154.6308027499956	-157.97490537733012	-180.6628937556599	-184.0069963829944	8.188854615231906e+79	423.968013264807	43.24005683867825
569	41	19	305	1.912266282227917e+81	-157.35630175707473	-160.93453536397055	-183.57944799950172	-187.15768160639755	1.912266282227917e+81	419.89369595847626	43.0273952004561
570	41	20	305	4.057812954562293e+82	-161.16926223308	-163.89416535061096	-187.4877186553113	-190.21262177284228	4.057812954562293e+82	415.8193786521456	42.81473356223395
571	41	21	305	7.827859030285683e+83	-164.42793697291	-166.85379533725137	-190.74639339514133	-193.1722517594827	7.827859030285683e+83	411.74506134581486	42.602071924011796
572	41	22	305	1.372781072064751e+85	-168.2413205633534	-169.81342532389178	-194.4644668057804	-196.03657156631877	1.372781072064751e+85	407.67074403948413	42.389410285789644
573	41	23	305	2.1876508977707894e+86	-171.7366242330247	-172.77305531053221	-197.768715238689	-198.8051463161965	2.1876508977707894e+86	403.5964267331534	42.17674864756749
574	41	24	305	3.165120539127074e+87	-175.1848101241228	-175.73268529717265	-200.9292190573353	-201.47709423038515	3.165120539127074e+87	399.52210942682274	41.96408700934535
575	41	25	305	4.151931105912155e+88	-178.67238473053	-178.69231528381303	-204.03113118293052	-204.05106173621354	4.151931105912155e+88	395.447792120492	41.7514253711232
576	41	26	305	4.928874326292672e+89	-182.0084428100212	-181.65194527045347	-206.88168144664002	-206.5251839070723	4.928874326292672e+89	391.3734748141613	41.538763732901046
577	41	27	305	5.282338299013712e+90	-185.40679523955112	-184.61157525709388	-209.6922472112678	-208.89702722881057	5.282338299013712e+90	387.2991575078306	41.326102094678895
578	41	28	305	5.095035184959599e+91	-188.69659938365567	-187.5712052437343	-212.28890417481242	-211.16351003489106	5.095035184959599e+91	383.2248402014999	41.11344045645674
579	41	29	305	4.4059900652486545e+92	-191.97639376068093	-190.53083523037472	-214.76635207931275	-213.32079354900654	4.4059900652486545e+92	379.15052289516916	40.90077881823459
580	41	30	305	3.399808665978835e+93	-195.2320191277579	-193.49046521701513	-217.10568671451554	-215.36413280377278	3.399808665978835e+93	375.07620558883843	40.68811718001244
581	41	31	305	2.327214636009974e+94	-198.4618932925899	-196.45009520365556	-219.29946894766078	-217.28767085872644	2.327214636009974e+94	371.00188828250776	40.475455541790296
582	41	32	305	1.4029346217324673e+95	-201.70304782930577	-199.40972519029597	-221.37747267457098	-219.08415003556118	1.4029346217324673e+95	366.92757097617704	40.262793903568145
583	41	33	305	7.38103006176003e+95	-204.91692316293882	-202.36935517693638	-223.29206502407376	-220.7444970380713	7.38103006176003e+95	362.85325366984637	40.050132265345994
584	41	34	305	3.350263884901451e+96	-208.44936273363135	-205.32898516357682	-225.37758561182997	-222.2572080417754	3.350263884901451e+96	358.77893636351564	39.83747062712384
585	41	35	305	1.2925875933133044e+97	-211.31663262006413	-208.28861515021723	-226.63541758582863	-223.60740011598173	1.2925875933133044e+97	354.7046190571849	39.62480898890169
586	41	36	305	4.155848473899663e+97	-213.7135059203668	-211.24824513685763	-227.24053141690325	-224.7752706333941	4.155848473899663e+97	350.6303017508542	39.41214735067954
587	42	20	305	1.3096334349564722e+84	-163.9655562931885	-166.72181150175552	-190.93063988034487	-193.68689508891188	1.3096334349564722e+84	452.5738137853849	49.182054157391754
588	42	21	305	2.646696309770236e+85	-167.47712782498877	-169.68144148839593	-194.48873142778004	-196.69304509118717	2.646696309770236e+85	448.4994964790542	48.9693925191696
589	42	22	305	4.873620376496278e+86	-171.01014280279773	-172.64107147503634	-197.9752263899541	-199.6061550621927	4.873620376496278e+86	444.42517917272346	48.75673088094745
590	42	23	305	8.175321277213235e+87	-174.4238403472241	-175.60070146167678	-201.2491619920053	-202.426023106458	8.175321277213235e+87	440.35086186639273	48.5440692427253
591	42	24	305	1.2485276354902138e+89	-178.00986241589834	-178.5603314483172	-204.60156920949802	-205.1520382419169	1.2485276354902138e+89	436.27654456006206	48.331407604503156
592	42	25	305	1.7341299053304832e+90	-181.47023093074893	-181.5199614349576	-207.7334336573766	-207.78316416158526	1.7341299053304832e+90	432.20222725373134	48.118745966281004
593	42	26	305	2.187299092935404e+91	-184.84114672971594	-184.47959142159803	-210.67946626237833	-210.3179109542604	2.187299092935404e+91	428.1279099474006	47.90608432805885
594	42	27	305	2.5004338121590672e+92	-188.2091561201246	-187.43922140823844	-213.52422750902244	-212.7542927971363	2.5004338121590672e+92	424.05359264106994	47.6934226898367
595	42	28	305	2.584041965371903e+93	-191.60474107371672	-190.39885139487887	-216.29565815354158	-215.08976847470373	2.584041965371903e+93	419.9792753347392	47.48076105161455
596	42	29	305	2.4064706643941577e+94	-194.94841969345828	-193.35848138151928	-218.91109827291191	-217.32115996097292	2.4064706643941577e+94	415.9049580284085	47.2680994133924
597	42	30	305	2.011655648993615e+95	-198.32051449213273	-196.3181113681597	-221.44694504738575	-219.44454192341271	2.011655648993615e+95	411.83064072207776	47.05543777517025
598	42	31	305	1.5021875733389901e+96	-201.6371380360987	-199.27774135480013	-223.81448803665458	-221.455091355356	1.5021875733389901e+96	407.7563234157471	46.8427761369481
599	42	32	305	9.961341831561851e+96	-204.9690974782663	-202.23737134144054	-226.0786068488208	-223.34688071199506	9.961341831561851e+96	403.68200610941636	46.63011449872595
600	42	33	305	5.823108407134021e+97	-208.3255162465621	-205.19700132808094	-228.24110314864419	-225.11258823016303	5.823108407134021e+97	399.6076888030857	46.4174528605038
601	43	20	305	3.982834812073948e+85	-164.85084823304493	-169.51093724766977	-192.4416377199657	-197.10172673459056	3.982834812073948e+85	492.1008548320891	56.065539040743495
602	43	21	305	8.414955184404274e+86	-170.20930844575147	-172.47056723431018	-197.89106971087799	-200.1523284994367	8.414955184404274e+86	488.0265375257584	55.852877402521344
603	43	22	305	1.6233149153813988e+88	-173.74175411402356	-175.4301972209506	-201.42351537915007	-203.1119584860771	1.6233149153813988e+88	483.95222021942766	55.64021576429919
604	43	23	305	2.8592044392508815e+89	-177.11488945633343	-178.38982720759103	-204.7056789432542	-205.9806166945118	2.8592044392508815e+89	479.87790291309693	55.42755412607704
605	43	24	305	4.596369509848759e+90	-180.65274225690345	-181.34945719423146	-208.06121018703027	-208.75792512435828	4.596369509848759e+90	475.80358560676626	55.2148924878549
606	43	25	305	6.738752392627334e+91	-184.13109644354307	-184.30908718087184	-211.26512752796813	-211.4431182652969	6.738752392627334e+91	471.72926830043554	55.002230849632745
607	43	26	305	8.999733055171364e+92	-187.58112151353083	-187.26871716751228	-214.34742781783058	-214.03502347181202	8.999733055171364e+92	467.6549509941048	54.789569211410594
608	43	27	305	1.0931147555792615e+94	-191.00641644677205	-190.2283471541527	-217.31009922912367	-216.53202993650433	1.0931147555792615e+94	463.58063368777414	54.57690757318844
609	43	28	305	1.2049767844916556e+95	-194.4125038137284	-193.18797714079312	-220.1565708081446	-218.93204413520934	1.2049767844916556e+95	459.5063163814434	54.36424593496629
610	43	29	305	1.202327865474994e+96	-197.81808183028588	-196.14760712743353	-222.90290319581783	-221.23242849296548	1.202327865474994e+96	455.4319990751127	54.15158429674414
611	43	30	305	1.0823822588107097e+97	-201.26878239621334	-199.10723711407394	-225.5914637096984	-223.429918427559	1.0823822588107097e+97	451.35768176878196	53.93892265852199
612	43	31	305	8.756152067584787e+97	-204.62449837267332	-202.06686710071438	-228.07814183913476	-225.52051056717582	8.756152067584787e+97	447.2833644624513	53.726261020299845
613	44	21	305	2.5121949184106864e+88	-173.0096770870954	-175.21818834086474	-201.34013377021103	-203.54864502398036	2.5121949184106864e+88	530.4670360812374	63.277505899016276
614	44	22	305	5.066516480415558e+89	-176.57496745807978	-178.17781832750515	-204.94987590376624	-206.5527267731916	5.066516480415558e+89	526.3927187749067	63.064844260794125
615	44	23	305	9.348787238700886e+90	-180.02713128333397	-181.1374483141456	-208.3575879664496	-209.4679049972612	9.348787238700886e+90	522.318401468576	62.85218262257197
616	44	24	305	1.578026531770144e+92	-183.83152362456977	-184.097078300786	-212.02844891506086	-212.2940035912771	1.578026531770144e+92	518.2440841622453	62.63952098434983
617	44	25	305	2.4353156491077543e+93	-187.26857198803017	-187.0567082874264	-215.24235372720705	-215.03049002660327	2.4353156491077543e+93	514.1697668559145	62.42685934612768
618	44	26	305	3.4331002398205615e+94	-190.71294564614402	-190.0163382740668	-218.37306982646587	-217.67646245438866	3.4331002398205615e+94	510.09544954958386	62.21419770790553
619	44	27	305	4.415157461269268e+95	-194.17194629093495	-192.97596826070725	-221.42660536314864	-220.23062733292093	4.415157461269268e+95	506.0211322432532	62.001536069683375
620	44	28	305	5.171160989179931e+96	-197.59203474921935	-195.93559824734766	-224.34770265531404	-222.69126615344234	5.171160989179931e+96	501.94681493692246	61.788874431461224
621	44	29	305	5.503779356122151e+97	-201.01625833914093	-198.8952282339881	-227.17721913748892	-225.05618903233608	5.503779356122151e+97	497.87249763059174	61.57621279323907
622	44	30	305	5.308624302788725e+98	-204.4094352622052	-201.8548582206285	-229.87724887999323	-227.32267183841654	5.308624302788725e+98	493.798180324261	61.36355115501692
623	45	21	305	7.030628382224654e+89	-174.70869955259317	-177.92128402156717	-203.66776489513117	-206.88034936410517	7.030628382224654e+89	575.9649411670878	71.26884180586683
624	45	22	305	1.4795637270161956e+91	-178.5158853970791	-180.88091400820758	-207.5619621166067	-209.9269907277352	1.4795637270161956e+91	571.890623860757	71.05618016764468
625	45	23	305	2.8542016133063733e+92	-182.36096891983215	-183.84054399484802	-211.40704563935975	-212.88662071437562	2.8542016133063733e+92	567.8163065544263	70.84351852942252
626	45	24	305	5.0471598320476165e+93	-186.05681704326216	-186.80017398148846	-215.01588238580015	-215.75923932402645	5.0471598320476165e+93	563.7419892480956	70.63085689120038
627	45	25	305	8.178568882604831e+94	-189.3630348782855	-189.75980396812884	-218.14774683367872	-218.54451592352206	8.178568882604831e+94	559.6676719417649	70.41819525297822
628	45	26	305	1.2136261766809341e+96	-192.81100017873632	-192.71943395476927	-221.33334786966205	-221.241781645695	1.2136261766809341e+96	555.5933546354343	70.20553361475608
629	45	27	305	1.6475012153291536e+97	-196.3014817779337	-195.67906394140968	-224.47243158202153	-223.8500137454975	1.6475012153291536e+97	551.5190373291035	69.99287197653392
630	45	28	305	2.0431073637109967e+98	-199.7584022467197	-198.63869392805012	-227.4875192985285	-226.36781097985892	2.0431073637109967e+98	547.4447200227728	69.78021033831178
631	46	23	305	8.124347708025903e+93	-182.922780098331	-186.4960551912626	-212.66200399841856	-216.23527909135015	8.124347708025903e+93	616.5186756888929	79.42771028346853
632	46	24	305	1.5019520506102366e+95	-187.65861716624815	-189.45568517790304	-217.3552814519169	-219.1523494635718	1.5019520506102366e+95	612.4443583825622	79.21504864524638
633	46	25	305	2.549703687081436e+96	-191.37397749761166	-192.41531516454341	-220.94280841177056	-221.9841460787023	2.549703687081436e+96	608.3700410762315	79.00238700702423
634	46	26	305	3.9727078672695014e+97	-194.78848972209127	-195.37494515118385	-224.1437465359521	-224.73020196504467	3.9727078672695014e+97	604.2957237699009	78.78972536880208
635	46	27	305	5.67680313430517e+98	-198.319166179173	-198.33457513782426	-227.3743184005835	-227.38972735923474	5.67680313430517e+98	600.2214064635701	78.57706373057992
636	47	22	305	1.026536330373215e+94	-184.64972511046935	-186.14125302825292	-214.97766117297996	-216.46918909076354	1.026536330373215e+94	672.6500022240887	88.8441527510489
637	47	24	305	4.152297292561946e+96	-189.18868149114076	-192.0605130015338	-219.59999916259042	-222.47183067298346	4.152297292561946e+96	664.5013676114272	88.41882947460459
638	47	25	305	7.369317009979252e+97	-193.02281795791183	-195.02014298817417	-223.35075402042244	-225.3480790506848	7.369317009979252e+97	660.4270503050966	88.20616783638243
639	47	26	305	1.2028945126637714e+99	-197.51135217738081	-197.9797729748146	-227.67223415522827	-228.14065495266206	1.2028945126637714e+99	656.3527329987659	87.99350619816029
640	1	0	300	1.0	0.0	0.0	-0.0	0.0	1.0	0.0	0.0
641	1	1	300	7.9522979092277595	-1.2383742310432684	-2.0734609320866104	-1.2383742310432684	-2.0734609320866104	7.9522979092277595	2.186635493882793	-0.5760597474589929
642	2	0	300	0.7847819732776771	-0.5596157879354227	0.2423493408244617	-0.5596157879354227	0.2423493408244617	0.7847819732776771	7.334092035792086	2.917783185737323
643	2	1	300	12.481640090591412	-1.856297990365626	-1.8311115912621487	-2.5494451709255714	-2.524258771822094	12.481640090591412	9.520727529674879	2.34172343827833
644	2	2	300	49.628860198071735	-3.3568971227655755	-3.904572523348759	-3.3568971227655755	-3.904572523348759	49.628860198071735	11.707363023557672	1.765663690819337
645	3	0	300	1.9118017507247729	-1.4134230285081433	-0.6480461223939271	-1.4134230285081433	-0.6480461223939271	1.9118017507247729	19.1055536999761	4.049811826630715
646	3	1	300	45.60965119543975	-2.829284065916326	-2.7215070544805373	-3.927896354584436	-3.8201193431486473	45.60965119543975	21.292189193858892	3.4737520791717222
